description_text,link,data
"Petrobras baixa os preços dos combustíveis, mas consumidor mal percebe",https://news.google.com/read/CBMi7wFBVV95cUxNejhBQWVaOEJmbUdaV0NYLXlVeGNKNHc5NTM3X0Y0REhmNXNNcGUzcTBQYk9hZjA3eDB3LWhDb1J1eG5WYmZjZ3J5bVNFZW1OMXlNM29NN0RmbTR1WUFUNXA4endjV3lwUTRfMzRHVG1zc1pCZEwwMklQampvYk9uV2tEN2xaUlBmQXFHcXJWb0ZUZzhSRXBBMEdBVl9uRHNMTVVoTlhNX2xZSTZjOGk4RTZkNUl4X1RhWVYtZXVBNkg3RGU3aUN5RkFrT3VwUWVsaWstVVIxOHp6eGRRa2Vfckl4MVRKVm5razN6MUdHY9IB_gFBVV95cUxPeVhzd044U3VCdGVRQXNZRGtLYmpxUnMxOGFlWGJoS29xcHZMODZ5d2dwMkdLVjdpOG9iVW03SVUzdF94SnpfVnR5b011SW56WWdLdnVFeXRWLTkxSDZFZEtMak5ieE1lRXVXY2pNbjFjN0FJdGNMLVQ4NmJRT1ZpeVNqaHQzZmFRcTVTZU00MFVnS1VGeVVSVzNDVTRxU0NjNlNuX0VhODhXX1lfamhLUFNGUmFMU0NCYzFCS0hRVW5teEJuRjhxZjg2ZUR6MnppbTVxWUtoZ050WkljUTl3NHVFYmlxa0ZPMUZQYXFCeVBDUi03VTU0MTcwOFR0QQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Nossa Petrobrás é com acento agudo, sim!",https://news.google.com/read/CBMieEFVX3lxTFBXTEdEb1dyRi10MlVhNWluTG1qNlhWaWsyYmtDR1VocGlSN1lkNHdnNzJ2WXdrTXJLZHh5eG1xNUdTZk45U1A0dHV4YlZWNEhaMUVBczdZUWEwdDdMN3ltM0JMekZPejJsdEhFTTNHOHZUdUFpODBYZA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Lucro recorde da Petrobras mostra ciclo positivo, mas dívida preocupa",https://news.google.com/read/CBMinAFBVV95cUxPYTY0VkE0OUpOQTRBTGk2ZTRzVkhGWFdMYi1yVk9jVThqblZYeU9UZUo3WU9FMElZcE40U1FNRHIwOTI2bWhDTjhSUjhmd1U5Mkdsc3Z6OWpUb0RTQ1VwajV0UnBpMHZpTGp5anNUZDVreER2eFpSQ2xkQUtWWk5vT0NMc21ybmI3WXdVU0lOenZoS3hqTzJYbERaZjHSAaIBQVVfeXFMTzRzTlJZTV8tMHd3MUx3UG1vM2lTUHRyN3Q2b3dBY2F2b1hmLUdlZUFJbXF0SlB5OHhSVUVGM01PNDlTREcweTlzSUtTdTRiSFdDQmJSRFc0bVFBbzN1VW12dnJnZzZVdVljREFDT29OYm5xTndoeEhsVEN0ZmJhWnJPYnA4SlBtcWk0QmZCX0ZpZlVKRHNDUE55aFB1ZmNqSkRn?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petrobras bate recorde na exportação de óleo,https://news.google.com/read/CBMipAFBVV95cUxNcEtKVFlmTjhIN2xtRERpNV9YczJmdnRzRjVLbm1tLTQ4bGh4dnpkNFp2Q3pObVNoZFpEYmktQjloTFcyNm5yc2I1TllGX3IwdEhoVUdlRk51ajFnaDhSNGg4ZkRfa0o5Q1BaVFd4cEVndG5FOEM5aWVQZ3hhelBmbk5pcHQyLU83dklHSm9hZnY1TnNXb2JiUS0ycV9yZUdmWWtHbdIBswFBVV95cUxQZHF4dkJ1WjZQQTBaVnpObkMxSTZsMFJlUFhRdjN2YV9xMjNSQ3hIVEtORU84OWR1TlJzM2NhZnFIanQzelpEb2FMdFY5cXJzQ2Y4YVpOZGxxMV9GeFFZeHp2eXM2eVFYVVRLcWRUWjd5NV83b0dTRUM3ZC1RMktkajlvOTNHRnZCWjhRS2l4Mm9MVGRQWHZ5Q2VUTml0R3NOZnd6UE9taWUxZFVkZ3l4bHFHNA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Jandira Feghali diz ter sido impedida de entrar na sede da Petrobras no Rio,https://news.google.com/read/CBMitAFBVV95cUxPOVVaRWctcmdGNHJGVkwzN1NuTndTYWNGQUoycjg3dW1ISm1WWTdUYTNkUmlxeUZOS3Y2LWpDQ1d6TjlVRjF0SVhTd0ZJS0tuSnJqb2tmbGZZWmc2RGNTcUtnTXlOYlN2eVc2TDNDaGUyUWQybS1wXzJEXzNhX0pXdTZLLS1sX21rOXFiQUpHcjJtZFFqV3NOdVZQNmxsSEd6VnVpQWstVVFhSjZ4cHRrV1lvLVc?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petrobras e Chevron iniciam processo para venda do campo Papa-Terra,https://news.google.com/read/CBMiswFBVV95cUxNOV8wX1pPdUlWMVV4a1lQbG84OEpyU0lJU3M1SDZKWHZfUkZXelhzMnBPT2VyMDBlM1BVT0V1RUhDZmVjLU1oM0N6OXdfb05xbmhBcHFGWE5DZmZnaUk0VTRlcTUzSGlGUGRYTkloNTl2bEs1S2NDbmVZeUI1SDU5ZGdsbDd1c1FZQlp5NE1yVTl2SHJtQkpsYlhTbXpRU3pjMlNMZGF2bFhPQjVTWVZETnctb9IBuAFBVV95cUxQbG85bG8tcGpJcm1vUXcwWXYzdVJEcmxlNlZqZnBBSDZUdDZTRzBJRGhwN0UtYlg0TjJTOERXcGtTYlNDMElCRmJVb0h6aTM3dnpfTnJ5a0FVeFNIcGFDYmwwZ0VoRHBTVWpzVHNsUW5Fby1JMW1rcHlPbzE5Rkk3SHJHd1BTd2piM1U0SUZMT0JJN2o5UkJ1LXBBRXdYX2hSajFzR254blVSRm00cmFOaG5idDhsQVVX?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Greve completa 10 dias, com adesões em todo o Sistema Petrobrás",https://news.google.com/read/CBMingFBVV95cUxPaDJEdGhDVnBqV1F6RjdyeE9pMFM0clpDQ1VUOUZpZ2lXVmVLdFRyV3VTWnRGU2V6eE5aU3ZSakFVcHd4T1V3dkllakRLNUpsMmlNaU0zQ21RMHhGSmhoYV9vc25oV0dHcXcyVWp2d2o5VkdiZFVLYm1TZFk3M0htRHFTa0FrY21HOWJERTN1dlVZTTV2X0JidTQySWpZUQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Trabalhadores da Petrobras realizam grande marcha em 18° dia de greve,https://news.google.com/read/CBMiswFBVV95cUxQQzR3LUVNMThuRWFPNmdzSl9DLVRYZzNPb000QzZmdUFabm5sUEF3QjItdy1qc3lMaU1QaEN0ajVzNjE4TWNOQ0t6Nlhma2JPckY1YkgxcF9YR08zaGRlUDRqRl91UG81Rzc1QWEtbE1DX3BJc3ZJZmYyVG45N3Z2cjJycVUxYi1lWHc0V3Zob3JsWTJEY1FPXzl5bDFLblRuVmVHTHdheFUwTmNBemwzMkhzcw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Petrobras baixa os preços nas refinarias, mas consumidor mal percebe",https://news.google.com/read/CBMiwAFBVV95cUxNcGhCQUxKMVpVVFN4a3FsVkw5NWhYdnA1Vk11c2pYUDBRNnA1Q1lvT0lQTFJHaTJoNTRBa2EwNVQyMjRVZjJBRllZdWxxVlZsYzhqU3NrWGp4NHBiRUVfSUVsZ2dBSTFiT1FmYUUwemdEcU9BUFA1YVI5OE8ySmFoTGZxRWJhWTN5VjBRWS1fdWw1c00yektoX2VWLW5Cek9OWGhENHhCd1RVZV9ucTRLbk9oY3V0MDhlMmdXTXUwVGzSAc8BQVVfeXFMTjF6bnBHTUtQdnp3MktOa2RMVXpwQ1hPdGNmNGdfTU10QnNHUm1CeV9JSjhRaDFvRFZjNzRjalU5ci10aXlsR0lobXZWcTFwUmRuYmpRdzlIRWdaSnBIbWlvNHVpMHZGdkVUNFVNNmZMRHhNTjRwRDBmNGNZOW55MjBCa3dTS0drTTVma0lOYjg1N2pHU3VSX0dSV1U5Mjk2S2YtLWRyRE9WaUZMNzJHS3ZhY1E3WHY1MzVYNkl0UkUyV09GRHZxelJUOURkdXEw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petroleiros têm autoridade para defender a Petrobras,https://news.google.com/read/CBMikgFBVV95cUxPRHhHNUgwT3IzSDM2WFhYOW45SGQ0SHI1U3V6M0NKLWduSXdYaWtMMEkwRElVZTBhc2RVajJqbkpsOWh1LTQ0WVhpVXJYZ2syU2J5ejMydHhiTnE3WUJWZ0lFd2ZYeDA1cTNZWDl5N05HS19Dc09TZF9GY1hmeVVSU3RlaXl2Qk84RXQ3T0w0NzBVUQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Petrobras: a gigante brasileira e a história que deveríamos contar, por Patrícia Laier",https://news.google.com/read/CBMiugFBVV95cUxQM2xSRXZCOGRUdFQ5VEVtdXVJd0IzSTNMbnJGalpOWG9ZS3ZuaFNFQ0F0RDdqVWRzczlRTi1kVl9kTDZlcjF2dTlyVlkyNTBFcWsxTzhseWk5WjlRYWc4UC1Uc3ZoUzVKQWMwUmhPZDRsUlZFdmtfYW1EaTYyLUNISmN4ck1JNElGVk1hb0JXd3U5aUxxTmt4ejkyd2RucjF4emRULVEyOTJRV096em02bmdRX0xpVENxQnc?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Efeito do coronavírus sobre a economia da China afeta Petrobras,https://news.google.com/read/CBMivgFBVV95cUxQTWp0NmExYjQwWlQ2cDVvNFNpRGcxRURHRWNkcjhCVm9WVF9wQ3Q4aExEVkptS3lnbV9Sd1RiMEg0a2JDZDNNdFNoZGtvQ1NwMmc0bXBISFJTSjhlMXZVVDBJX2ZCeFlZZngzWktjT0JmazY2NXNkaFBQeG8yWlBIOWVMRGF6bGFLdGZCcnBsQ2xmWTVhb0FpR0ttMmwzS0hTWU91Wm1BVy1NOE1YZERlaE0xdU5TVURPc2I5MGp30gHMAUFVX3lxTE5IdHZZYzFHdU5MaUFaYnJQZnBkNmtnXzNmVklOUUhTNnRXdlNJaDdqbEtLWXlPaHlUZWpkRVpaQ1g1OUVoZ1Z3VVIzN0lfSDNVUEJ1eTI3eXozTDB2MDM2cngtZWxDLVNHUV9vVnFDMUh0elc1WGs5bWFNdzhUekVoWl9ndF9Hd1p4V3M2OHVKY2JzV3QwT2liNVU1TGU0aTJmZ2R4dnI4UVQwcGJBWkZTbUlET1BueDAwdVp6UVB1MEptaVNPWGZ5ckxscw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Trabalhadores confinados em refinaria da Petrobras exibem nível de tensão na greve dos petroleiros,https://news.google.com/read/CBMi4AFBVV95cUxNRTFvcjEyRE1zV2xPUktaNEZqcTlMSVhUdHdLalNacUJORHBUWVFNYVUwOHpoeko5UEdhYV9VSjcwRWhtVVBqbzk4RWRoN05XQS1lNjVuR05yUG0zQmJ0UmRjY2JuTk1sMU0wZWhqMW1ULVptZzRhbTZJTFVDXzJKSVRYbi1KbFY4MGtJTVhYdHJ2bWpEem52dFpYbTNvdjlJRGhmYXA3NUJVOEc3ZGdGeWdvUVVSMDRRRUo2WXItZmxWelJheGJxV2t5YjBlTEFpT243UUh2ajdscms4QVFQWtIB9AFBVV95cUxPeGlrakVvZzgtM1hrT1RnYVZFMjNuQzdETWFDM3BVOFppV0ljTmJUWWplQ1RONzVacFhBS2k2WHBfSG5zeVVEeWYtcFVFQkZSRjI2aS1pdzR0V3hTZjQwblN3cGhnZVBFTE9rdHIwanJXX3Q0cnl1VEJ3WmNlNFJiQkhXYzMxVXM2SjhSdFFyUjQ3cTVTdkVxU05rMUF1RUVsUjN5b2hHMmFZQjhQRFZwRm1kdml5UnppY3h2UlkxckZfLXhZcGFhRWo3ckRRQ0FYVlExcjJGUW1XNjNTQ2cyN1R6cG1IV0M2V0hZVjVjaTA3SzVw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Castello Branco mente ao dizer que empregados da FAFEN não são Petrobrás,https://news.google.com/read/CBMilwFBVV95cUxQNEZsM01DblludFBiQ2F1SkFTX2p5dGZGRXQ0Sm82d1lqUEJRY3ZORm9HZTNyMFNxUXZUMVJNSkZjYXhSVkFUdzVFUmw2UXRGNThnejJxU3pOM295Vi1aSWxQN1FFa3Y5VWRPb0gxX190azlyTXdhc3BFR19KbG5VakM1MnRTREVPS1hrTnVBSVdVSzdVR3pB?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
ANP alerta sobre riscos da greve na Petrobras; empresa não vê impacto,https://news.google.com/read/CBMixAFBVV95cUxQMkl1S1EwaGVCWU4yQ3Fta0hwTWw2Ti1iRTY5VGxYMXVWUEFlQ0ZHMVhsY25iVC15d0I5ZUVWTlgxWW5DVnBJNWJJUFljZGtBUkFMX3FvdUtkd1YydzhTdjJqc1ZqZUZJcHJ6VjN4U3BYc3o3R19fOHh2OERzS3R0ak1YZmFITm1URkREbUl6QVZrUWtjRzRCbHdWNi1DM2xudjJucEJxRFVGTlkzTDFPWjEtTG9JR0FjdENmSVZJRGlONmdO0gHTAUFVX3lxTE11NlFKSFduNXZjb3hyelhWanR5Z0hITmRBRHNnb3BqNVlEdFdSek13TW9OVFpPdkc3QlNkeVYyYjBURUtWMFBZZlFVZllYc3I4Z3dpT1RMdzlOQVNacmh1U0hRT1FhUUJteTVQTXZMdGJzcWVSVEpPbXVtVlgyNlloTTRDNDNRZml3aFA0UlU3RHpIV01mUXhIY3pRakNILWZ1Tmg5dnJGOWRPVHlsOVY1S2dVcUtSNW1zYzJmaEh1VkhDS2o3a0dST0RSTkMya29mckE?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petrobras eleva gasolina pela 1ª vez no ano; importadores veem falta de paridade,https://news.google.com/read/CBMiuAFBVV95cUxQczZZN2ltTnRtdUdiX2tnYlMzYVZHcWUtTlVvYzFubW50NjZieXpNcmdrdUxWUDl6MWpfbVFxNk9DMDBRWW1mMXZZMFNHa1VOalNCM1ZkM3laZ1RURmsta19Lc09Za3RHNXpVbDlIWU9ZRFpCRFk5eUVGRi1vOURnVGI3aDVKaTJ0bkFYc2sxY25ObTZMRGE3R1pMX3FBMUxselhSa0I4UEJkN0lTYWhMdERXRTRycTNC?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Em defesa da Petrobras e dos petroleiros!,https://news.google.com/read/CBMiR0FVX3lxTE9meDE4SUp0Ui1taEIxZEstTzVJOUt6QnNXTFBsS0NCNkgwZ1FQRmd3STJhSlJfMFc2MUNXS2U4ZzBEY3FNcVdJ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petróleo menos poluente do pré-sal se valoriza no mercado internacional e aumenta lucros da Petrobras,https://news.google.com/read/CBMi1AFBVV95cUxOSk5QWUI1NXNoUE1LNlZhQUJMVVlhV2l2aDUwaEtLbFktZnQ4YVduZWpvdV9MZGdOS3h3T3VuMlc4dHVBeHhsRXZrX3M4cHIxOXBWWWpJS1YtZ3ZTVjJMNFlSd0JrVFZLOUltZWFqOUo4andodG1GOFJrN25VT3ZiTHFBNV84SWJNUmk0bHZpUDctQlMyS0p0akV5SUdFNFFmVW5vZWFsN3RSM1FxN3Iwa0dwNDJMUm9FQk9QZnJObGUzOHFmOUJsSE9sbTl2WjhvME1FedIB2gFBVV95cUxQcUdwd2x5NUswTzM4aVRYVnRsTktkOUVBZUN0RDRJcW1oSTRCcHlHalNFSXVjZHhGeEI0TVRQRHdtemJLZnlXTGQyclJNa0RoVDU3cHREYTFrSXRzandnOTFNUHZPY1E4MnhmeUFvTHRGOTduN1pMQTRXM0hsMkhnR0VIaC1tM0lPa3N2NVJDUXRvM0dnWVZ6aGw5aWxOWGpVVFZCTjBkajREQTZDc3JsSjZjYXo3c3NvamlCRDNWVWZJMFhXQ2w1cVpscG5xSzY1Yjd5THRSNGZ3dw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
TST: Incorporação dos trabalhadores da Ansa pela Petrobras é inconstitucional. Contas dos sindicatos de petroleiros em greve foram bloqueadas,https://news.google.com/read/CBMiwgFBVV95cUxPN0dTdGhEdU1JNldIRnVLcXBReEhRMUpRQ0JsWE54ZkJiMFB0RjNsMkVxbGYyYWRtb3VNT0NKa0dydWlfRHQ4a3hMZXQtdWtDNVhWeUVuV0xiSXBaRDFPZEhLNFdvT2Z3WEtPc1QzVTYtbEZkS2pZby1TU2p4c2xvMUJBS2dyWkp0T0k1MUJnMGZneUNSVDlnbFhwWnlEQS10eGc2RlVEN1dUOGZtdUhQSUt0VEV1ejhDMWdBV0k1RjQyZw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Desembargadora nega nova liminar da Petrobrás e Comissão da FUP segue no Edise,https://news.google.com/read/CBMinwFBVV95cUxNS3NGN2FFaTkyWmpHTzNaU3RqX1pVeXhjNlNnOHlyNnUtSTI2ZmlFeEdxZVJreGN4dXA4WTVQTzlmN0FVY2tZV1dTdzkyNXdNQkVPZnJKOE9wT2p6SkpGd0NGX2hxTjhSVF9XZlAwbUpKWkRLaV83WVdtOG9rejEwVWJkdjBhMWZ0LVluOUxqd1JWaXdXbWZESFdPYi1xNFU?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Acordo põe fim à greve dos petroleiros que durou 20 dias,https://news.google.com/read/CBMingFBVV95cUxQeXUtYld5TFM1cTB0RmZGWnY4YlJrMUpyb1NXazFsNUhTck5FeVlHT1RvY01jZDZ0WTlmeG1Ed3lCaVd2NlF0dHNnU3BMZTY3NXJuZHFRekN0N1R4WXYxUzlHSnF6VjBkYzQ3eEdTLS02dFh0UGY2OEhuWGRDYXlsWGRpMmNxdmIyQk83MVMzZDlXZEQ3LTFzaF92T0NOUdIBrAFBVV95cUxPSDQzc1FvRWRMQUlqMnJUNmR1MnNzRmNjTkNIQUs2QmJPdEhBdV9Zdzk4VUZ6aC1TVjFPQ2x1R1NscXBFNHR1RDVFN2JqWERoam5IamZnYUZiSjloRWstNHJvaWtyLXU2RDdvWU9DZ1o3clFicXNDUGZEZXdsNTlaaEZsWXhabV9oSTJnZjltZE9HWkdHZ29CYTZDbGd6MmdNbVk0WFQ0eGVMNHN3?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petroleiros estão há 4 dias sem comida dentro da sede da Petrobrás,https://news.google.com/read/CBMihAFBVV95cUxQUjJzSlQ3c3B6QWVNUTVULXVnVTBVNVhHZFI2Q3ItalZab1daSjVIX2ppUWdDS01rU1laTlVwencySXFaRE5SOW4yMV9iSlFBSUdaZUdYSHBtQ1JQQ3ZCc0pSVC1hV2JBbFdyTGhOU3ZQNkVCRHpDLVo4VzV0R0EwM3RfZEc?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Agenda do Dia: Moura Dubeux; Vale; Romi; Petrobras; Eneva; TIM,https://news.google.com/read/CBMinAFBVV95cUxOaWRwX0p1RFNaYnJ3NmFuelh0SUdCeHRmWmhfMEhlMkxTS3FHa0xKY2UzMENHOFd1NkN6T2ZSUHI5aTRrSXVDV0lIeWhQckZuSkM5TjVySWtLaXdLUElaMTBlTDNoZHMtNGdlLW9uQXpqR29MSDF1X3Zka0p1QmpZQk0wd1d4SGt4VjUxQk5zd2NhZVRtdjJJNmowRV_SAaIBQVVfeXFMTngyZE1HSlVkOERNaWZ3c1J1bDE2a0YxRW9od1l1WlZTUXVoR2xpV0tFTXZtNk1xU2IxZ2pNWFhHZmprVV8takJOaWNFeEhOTE41WmowRXJMTzRGSnFXMW55dTlQcHYxQ1NyUmxrTkp1Tl9IU3F0MG1CQldidDFsU09sdkV3QlVHb3BBU25LQ1RpanY4aTE2X25LVDBFODFzNHdR?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Greve dos petroleiros: veja 5 pontos que você precisa entender – Sociedade,https://news.google.com/read/CBMipwFBVV95cUxQaURXZHlUd1VRTUh5RFViZ01BTEs5a1V3bEo2LWJaWHpKZjNDbFhJVXhZRWdiWEsya2hVaHVWNTJQZjZhREM1clp3eHV2alFrcXBQbm82YXU0VXhONDNtZnFmVlNlLXgtNXpzaElYOEZQM182OWw0eldTQlVYRkdUV1F1RkJOSTBWM0pkS1VWRmdoSURfZURNajg2SVByRzVfZWxhRHV0dw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"COM VENDA DE ATIVOS, LUCRO DA PETROBRÁS SUBIU 58% E CHEGOU A R$ 40,1 BILHÕES EM 2019, O MAIOR DA HISTÓRIA",https://news.google.com/read/CBMirwFBVV95cUxNcW9jaGxaNnViWGdNQnlaaGh1RkVySnNWSzJFakZFcGt3aHZWckxSSHhUV0VkQ0tpb084VXB6SERQeGN5QUw4LThnY0M1dVowZmk4TUlkek5WQVZSelBvMURsVUtQSkhablBneFF3RHJzcENFZ0hTS3pyd0gtTnZMTjYzby1VNlVRNFpGbjJ1dkU0U2JtYmlhbkNWR1FrRTJBMFVQUmZNTERZQlhoUGZZ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petrobras conquista o 4º Oscar da indústria do petróleo mesmo em meio a greve dos petroleiros,https://news.google.com/read/CBMixgFBVV95cUxPYVlZVkgxX25UOVZVQ0RnNjdGRWtzZ3N4WGZPNU5uZ19rLWpTUlFXNlFtdk1SOXVoWTAyeTNwb3VuUkFRX2N4cWNFWXlZcmtDMWptWk8zNk4zQ21MVmtmcUNmQkZGZFV6a25GN0Y3ZC1IczdrWkxOVFF5SFNQb2dlWVhhd3Q0X2VFYllJVVc3MkZwQUpxNkh0eWNxb1czaVZ4WkJUNzlWcmpJakJBd0FiZXc2UDNfVUlCbG9NX1dBbXlXLV9xeEE?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Sob ataque, Petrobras ganha prêmio por tecnologia",https://news.google.com/read/CBMijAFBVV95cUxPa2tKNEMtbERpUm5RVlQ2SFJCaEkzNkhrbXF6NGJ3algtcFctQXZqQnNRTmprajJmQzA4YlFEWC1ldDlVWTNxNC1vRVFFei13X2s5Y2NPUFhTLVJsdnUzTWE1TXdVLURFZE9rMGlDWktzd0NudklBSjNPemxtMjNHbXh5TFhmRUdVZWxHZw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Último dia de eleição no CA da Petrobrás. Seu voto é fundamental,https://news.google.com/read/CBMiiwFBVV95cUxQRE1EMGN0bkFhRmlDNTB5bW9iN0lxWnNWWVg2UmYzbFVSdkE4SmNTanB6Y240SjJpcUdzN3lMNDhDMWt1SG9uZG5oaXlHNFRTSDdKbGsyZnNWRzg1YnEzamNQdy1hRnNFaVZwWmFrNmMtNzlIY1BZZEFoVFE5dmh5cDZOWTIzcFpkZndr?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Produção da Petrobras cresce 14% em dezembro na comparação anual, diz ANP",https://news.google.com/read/CBMiuwFBVV95cUxOT1JOenNNZTNwM25SUlYwcEhZU0pNWnIzZ0lKM1l6TWZRUzB0dmh1STBrSElxYWVydERzUlRwb0hGeDhPVUNWaF8zTUYxWXU0cmtnYk5LY1ZaZlVVcGhRVXRkczFQRWlrUDNySWtHMUFLa0dkYUZ3UFlyT3JWS0p1S0pTeElhWkxqbl9FdUlpcHZydldqVGl4bnowb29nVjMzOTdWV3FuSVc3MXJaYXFqUEc1Z3VoYzBiNThZ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petrobras bate meta e produção supera 3 milhões de barris pela primeira vez em um trimestre,https://news.google.com/read/CBMijwJBVV95cUxPYjRiSWo0dXZ6LXU2dmlqY0FqSGFHcFpjX0NLQThITDRtOGhaVlhSNXNpOWtUVjlkSjN1U0JLeEhRblFXck0zblkyOXI4QTdsZWszdmZuWEVfdXhTbTU1U21GNlM5a0lTZU9GLU5OYmZ6eER4ckk3QWtXLTI5N05ZNnFpM0R5YlpMRW9LR0g5T1U1cXk3M2sxT2ppUHFMM2tqNlRzMDlVNHQ5M3hMRTVQS2pPai1Uc0RZNGRtVVRQT3ZEb1ZsMTl3eG5QUVVFbURTZ1VDa0o2NDNKUmtqNDRGUHd1RUQyZVNPU2RMVEpoUnE2dE9fcC1KUEpwRFlud3JCNWtZZVNiVEk1VFZBdl9F0gGPAkFVX3lxTE9iNGJJajR1dnotdTZ2aWpjQWpIYUdwWmNfQ0tBOEhMNG04aFpWWFI1c2k5a1RWOWRKM3VTQkt4SFFuUVdyTTNuWTI5cjhBN2xlazN2Zm5YRV91eFNtNTVTbUY2UzlrSVNlT0YtTk5iZnp4RHhySTdBa1ctMjk3Tlk2cWkzRHliWkxFb0tHSDlPVTVxeTczazFPamlQcUwza2o2VHMwOVU0dDkzeExFNVBLak9qLVRzRFk0ZG1VVFBPdkRvVmwxOXd4blBRVUVtRFNnVUNrSjY0M0pSa2o0NEZQd3VFRDJlU09TZExUSmhScTZ0T19wLUpQSnBEWW53ckI1a1llU2JUSTVUVkF2X0U?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
"Toda vez que a Petrobras vende um campo, a Priner comemora",https://news.google.com/read/CBMijAFBVV95cUxPOG5VVU1GNFFzR09DQXlQM2NuX1BPcTYxd1dRRVpkWFR6eU1wckd1SURiYW5qVldOY2JTSTh2SDNRV3lsQ3dQUF80UHhTMzZ6OWZpRmtLOUI5am4xWFhSZExfdm83bno0N1BncDR6OWJJU0ZUTHB6SERGQUI4ejlsTXRzb0FhMGhWZnVLaQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Porque o Brasil importa gasolina se tem produção recorde de petróleo?,https://news.google.com/read/CBMihwFBVV95cUxQa0dsWHozY1J0aXlhd3M1am5DOTVyUG82ZHA2NUZwWHhBSFZndkFLdk5LSGJ0SXlSelAzNk8zYlhwd3gxOXAwSk5FRlQ1SklzeGFGRlE4SlNYNEd2RzI2N1l2VVBsQ0U2a3BSZWtReXNYTUVBNS1ORTBTQWpkSm1sb3B5R1VDWlXSAYwBQVVfeXFMTnVzWnpyVEpQMWVxbERMelE5dWdfWUUyTUtoVC1MWjUxMjFpbTRFY3Z2bk5JeUZmUHJXVWhyY0VDWjJYUmpPWjZkZTBKSXJRX2pDNWZsQXRjb0pXZEFTbmpNTFFseTdoeVVqZVJzUXlnNTBJTF9vTVEtRHprYVBRSXVVa0t1UmR5d0ZkT2w?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Petrobrás descumpre ACT novamente e convoca petroleiros da Fafen-PR por telegrama,https://news.google.com/read/CBMiowFBVV95cUxPNE9zc1REQkM0V1pWLVJkaHc4NnVIbWRIeThhWnExeEQtamRBQU12N2VVWnlZLVc3Q3NtVW05RHRodkIzQXplWDNyN09YeUhLaEVCbnZjRzY5Y1RraEJVMEFxcWhNVEE5dUdtdS15am8wb1RCdFExTFZGSURZd1VPNk5qbldnczZwNlh0QmhUeHdkRnlYdDBnUXBrZzhQT1pWcGo0?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
Todo apoio aos petroleiros,https://news.google.com/read/CBMibkFVX3lxTE9iU01OcjRGT2RhcW9rSzNORW5Ud1MtWXRSRTNRZHFEWTc5TUdUbHlqSktNeTlaSHo1Z1lyUXVnR0ctcWN3aFdjdE5NbFY3dGthVGQ2em9lckhpYWR4MkRDVWxJZXhUeHo0ZUlmeXlB?hl=pt-BR&gl=BR&ceid=BR%3Apt-419,
